time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-07-01 12:30:00-04:00,MyStrategy,471af3d37df741a295a1889971277c3e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-01 12:30:00-04:00,MyStrategy,471af3d37df741a295a1889971277c3e,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-01 15:30:00-04:00,MyStrategy,84711897463c46f2b93d38a084ab7be4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-01 15:30:00-04:00,MyStrategy,84711897463c46f2b93d38a084ab7be4,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-02 09:30:00-04:00,MyStrategy,de4d11db797f45faa941b613fe17c937,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-02 09:30:00-04:00,MyStrategy,de4d11db797f45faa941b613fe17c937,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-02 12:30:00-04:00,MyStrategy,086d261c988c4972974fce799fdbe0b6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-02 12:30:00-04:00,MyStrategy,086d261c988c4972974fce799fdbe0b6,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-02 15:30:00-04:00,MyStrategy,76eae8d0d949406aad36227f09f4b890,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-02 15:30:00-04:00,MyStrategy,76eae8d0d949406aad36227f09f4b890,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-06 09:30:00-04:00,MyStrategy,63982541ec1f48b5a9d5632986862633,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-06 09:30:00-04:00,MyStrategy,63982541ec1f48b5a9d5632986862633,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.3800048828125,1.0,0.0
2020-07-06 12:30:00-04:00,MyStrategy,dd153453f3b74d66b8ae79fa2deb1585,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-06 12:30:00-04:00,MyStrategy,dd153453f3b74d66b8ae79fa2deb1585,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.3800048828125,1.0,0.0
2020-07-06 15:30:00-04:00,MyStrategy,8fea38c77fb2402aa8d2a180959d613f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-06 15:30:00-04:00,MyStrategy,8fea38c77fb2402aa8d2a180959d613f,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.3800048828125,1.0,0.0
2020-07-07 09:30:00-04:00,MyStrategy,588f892145a648cc98621f85aafb74a7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-07 09:30:00-04:00,MyStrategy,588f892145a648cc98621f85aafb74a7,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.6099853515625,1.0,0.0
2020-07-07 12:30:00-04:00,MyStrategy,9bcc1d28ac8841b395c087a85c90bcf3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-07 12:30:00-04:00,MyStrategy,9bcc1d28ac8841b395c087a85c90bcf3,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.6099853515625,1.0,0.0
2020-07-07 15:30:00-04:00,MyStrategy,831f147d505747d2893fa9875b497803,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-07 15:30:00-04:00,MyStrategy,831f147d505747d2893fa9875b497803,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.6099853515625,1.0,0.0
2020-07-08 09:30:00-04:00,MyStrategy,0cd3f2d122ce41b5a59503252955538d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-08 09:30:00-04:00,MyStrategy,0cd3f2d122ce41b5a59503252955538d,SPY,buy,market,fill,1,gtc,0.0,1,stock,316.8399963378906,1.0,0.0
2020-07-08 12:30:00-04:00,MyStrategy,a10b92f94ba14e4fb13e5baca3b495c4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-08 12:30:00-04:00,MyStrategy,a10b92f94ba14e4fb13e5baca3b495c4,SPY,buy,market,fill,1,gtc,0.0,1,stock,316.8399963378906,1.0,0.0
2020-07-08 15:30:00-04:00,MyStrategy,b0c0e87e0e5141efb6cfac75ce7c8af0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-08 15:30:00-04:00,MyStrategy,b0c0e87e0e5141efb6cfac75ce7c8af0,SPY,buy,market,fill,1,gtc,0.0,1,stock,316.8399963378906,1.0,0.0
2020-07-09 09:30:00-04:00,MyStrategy,7b2367f82dc545c8852125eaa0976a6c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-09 09:30:00-04:00,MyStrategy,7b2367f82dc545c8852125eaa0976a6c,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-09 12:30:00-04:00,MyStrategy,d433e27010274f79a193591aba12e417,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-09 12:30:00-04:00,MyStrategy,d433e27010274f79a193591aba12e417,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-09 15:30:00-04:00,MyStrategy,0d78b488e0aa484cb27b9db5c37167fa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-09 15:30:00-04:00,MyStrategy,0d78b488e0aa484cb27b9db5c37167fa,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-10 09:30:00-04:00,MyStrategy,12bcd55af077464282192de04ec78742,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-10 09:30:00-04:00,MyStrategy,12bcd55af077464282192de04ec78742,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-10 12:30:00-04:00,MyStrategy,007984b21bf448fc845b369fb4d169b5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-10 12:30:00-04:00,MyStrategy,007984b21bf448fc845b369fb4d169b5,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-10 15:30:00-04:00,MyStrategy,900f0672a7cf4616b144fe90e9a0d423,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-10 15:30:00-04:00,MyStrategy,900f0672a7cf4616b144fe90e9a0d423,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-13 09:30:00-04:00,MyStrategy,2c367c63d6fc4025abd2ebec50dc1329,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-13 09:30:00-04:00,MyStrategy,2c367c63d6fc4025abd2ebec50dc1329,SPY,buy,market,fill,1,gtc,0.0,1,stock,313.29998779296875,1.0,0.0
2020-07-13 12:30:00-04:00,MyStrategy,81077b3204be4722943ff221d9689c7b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-13 12:30:00-04:00,MyStrategy,81077b3204be4722943ff221d9689c7b,SPY,buy,market,fill,1,gtc,0.0,1,stock,313.29998779296875,1.0,0.0
2020-07-13 15:30:00-04:00,MyStrategy,1fb69acfd73348a8927cca17a157cedf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-13 15:30:00-04:00,MyStrategy,1fb69acfd73348a8927cca17a157cedf,SPY,buy,market,fill,1,gtc,0.0,1,stock,313.29998779296875,1.0,0.0
2020-07-14 09:30:00-04:00,MyStrategy,46aa6c1fb45f462db8f3be6ae3856069,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-14 09:30:00-04:00,MyStrategy,46aa6c1fb45f462db8f3be6ae3856069,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.4100036621094,1.0,0.0
2020-07-14 12:30:00-04:00,MyStrategy,9a1f6904d4314aa28ff322d090147bdf,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-14 12:30:00-04:00,MyStrategy,9a1f6904d4314aa28ff322d090147bdf,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.4100036621094,1.0,0.0
2020-07-14 15:30:00-04:00,MyStrategy,45620212dbfc4786a97695639a94161d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-14 15:30:00-04:00,MyStrategy,45620212dbfc4786a97695639a94161d,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.4100036621094,1.0,0.0
2020-07-15 09:30:00-04:00,MyStrategy,1c2aa64b6ead4ca5a5f127b2c303caca,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-15 09:30:00-04:00,MyStrategy,1c2aa64b6ead4ca5a5f127b2c303caca,SPY,buy,market,fill,1,gtc,0.0,1,stock,319.7900085449219,1.0,0.0
2020-07-15 12:30:00-04:00,MyStrategy,93c55057e67e43be9a844cf69f8c3ffe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-15 12:30:00-04:00,MyStrategy,93c55057e67e43be9a844cf69f8c3ffe,SPY,buy,market,fill,1,gtc,0.0,1,stock,319.7900085449219,1.0,0.0
2020-07-15 15:30:00-04:00,MyStrategy,1110df582bd7409ca961d8a92921ffb9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-15 15:30:00-04:00,MyStrategy,1110df582bd7409ca961d8a92921ffb9,SPY,buy,market,fill,1,gtc,0.0,1,stock,319.7900085449219,1.0,0.0
2020-07-16 09:30:00-04:00,MyStrategy,19c3f5657ce94588b64c736b3cf76c5d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-16 09:30:00-04:00,MyStrategy,19c3f5657ce94588b64c736b3cf76c5d,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-16 12:30:00-04:00,MyStrategy,9771615a97e648a0a7237eacf4d0da9a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-16 12:30:00-04:00,MyStrategy,9771615a97e648a0a7237eacf4d0da9a,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-16 15:30:00-04:00,MyStrategy,d0d428822db44d9c99e55ff9d3826175,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-16 15:30:00-04:00,MyStrategy,d0d428822db44d9c99e55ff9d3826175,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-17 09:30:00-04:00,MyStrategy,efc09f8a450e42e9a923a8a4d2d53eef,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-17 09:30:00-04:00,MyStrategy,efc09f8a450e42e9a923a8a4d2d53eef,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-17 12:30:00-04:00,MyStrategy,7a75a07e925149f296af562cd133e592,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-17 12:30:00-04:00,MyStrategy,7a75a07e925149f296af562cd133e592,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-17 15:30:00-04:00,MyStrategy,a2c9edad933c42cfa864c62b7b93ce2c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-17 15:30:00-04:00,MyStrategy,a2c9edad933c42cfa864c62b7b93ce2c,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-20 09:30:00-04:00,MyStrategy,bdd1448714294e0c8985053ec59cf082,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-20 09:30:00-04:00,MyStrategy,bdd1448714294e0c8985053ec59cf082,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.45001220703125,1.0,0.0
2020-07-20 12:30:00-04:00,MyStrategy,a276eca146d14d4a951605ecf2473f23,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-20 12:30:00-04:00,MyStrategy,a276eca146d14d4a951605ecf2473f23,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.45001220703125,1.0,0.0
2020-07-20 15:30:00-04:00,MyStrategy,83c008d9aaf8463f8156926354b3a2ce,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-20 15:30:00-04:00,MyStrategy,83c008d9aaf8463f8156926354b3a2ce,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.45001220703125,1.0,0.0
2020-07-21 09:30:00-04:00,MyStrategy,2691c6604a4f4db29b48c808661e0e53,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-21 09:30:00-04:00,MyStrategy,2691c6604a4f4db29b48c808661e0e53,SPY,buy,market,fill,1,gtc,0.0,1,stock,324.6199951171875,1.0,0.0
2020-07-21 12:30:00-04:00,MyStrategy,6d88dcac59374d3aa47b3d83295b3630,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-21 12:30:00-04:00,MyStrategy,6d88dcac59374d3aa47b3d83295b3630,SPY,buy,market,fill,1,gtc,0.0,1,stock,324.6199951171875,1.0,0.0
2020-07-21 15:30:00-04:00,MyStrategy,e030e36da259430c8d6650a130996c1b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-21 15:30:00-04:00,MyStrategy,e030e36da259430c8d6650a130996c1b,SPY,buy,market,fill,1,gtc,0.0,1,stock,324.6199951171875,1.0,0.0
2020-07-22 09:30:00-04:00,MyStrategy,5f2067b7b1544f049e557c1f02412b92,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-22 09:30:00-04:00,MyStrategy,5f2067b7b1544f049e557c1f02412b92,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.4700012207031,1.0,0.0
2020-07-22 12:30:00-04:00,MyStrategy,a5f82fd911a44e44a6ef03502b1a81c9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-22 12:30:00-04:00,MyStrategy,a5f82fd911a44e44a6ef03502b1a81c9,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.4700012207031,1.0,0.0
2020-07-22 15:30:00-04:00,MyStrategy,fdd66c18141340519d5075584420e692,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-22 15:30:00-04:00,MyStrategy,fdd66c18141340519d5075584420e692,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.4700012207031,1.0,0.0
2020-07-23 09:30:00-04:00,MyStrategy,ff6f69f1b6b344f3ba90dac410fa6f9d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-23 09:30:00-04:00,MyStrategy,ff6f69f1b6b344f3ba90dac410fa6f9d,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-23 12:30:00-04:00,MyStrategy,a03d40dbddd94495b8505e138dc2a279,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-23 12:30:00-04:00,MyStrategy,a03d40dbddd94495b8505e138dc2a279,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-23 15:30:00-04:00,MyStrategy,411d6c1e3ac143de900d7cb56218aa54,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-23 15:30:00-04:00,MyStrategy,411d6c1e3ac143de900d7cb56218aa54,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-24 09:30:00-04:00,MyStrategy,3fc246a4cd834d74a1ebe2b1d5bc14ec,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-24 09:30:00-04:00,MyStrategy,3fc246a4cd834d74a1ebe2b1d5bc14ec,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-24 12:30:00-04:00,MyStrategy,017be9015e0c4fb08b94c1d7d04efd62,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-24 12:30:00-04:00,MyStrategy,017be9015e0c4fb08b94c1d7d04efd62,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-24 15:30:00-04:00,MyStrategy,115b7ee073cc4132b265fcb7659fb424,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-24 15:30:00-04:00,MyStrategy,115b7ee073cc4132b265fcb7659fb424,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-27 09:30:00-04:00,MyStrategy,116199ec5dc84abd92837d26e56a5a06,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-27 09:30:00-04:00,MyStrategy,116199ec5dc84abd92837d26e56a5a06,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.42999267578125,1.0,0.0
2020-07-27 12:30:00-04:00,MyStrategy,24a521b8072a4e2fa102cef7d5db68ab,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-27 12:30:00-04:00,MyStrategy,24a521b8072a4e2fa102cef7d5db68ab,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.42999267578125,1.0,0.0
2020-07-27 15:30:00-04:00,MyStrategy,15c3f94ce1cb48efaad82a4d8e8250b9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-27 15:30:00-04:00,MyStrategy,15c3f94ce1cb48efaad82a4d8e8250b9,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.42999267578125,1.0,0.0
2020-07-28 09:30:00-04:00,MyStrategy,58438d59446f499bb8517c199cb3284b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-28 09:30:00-04:00,MyStrategy,58438d59446f499bb8517c199cb3284b,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.1199951171875,1.0,0.0
2020-07-28 12:30:00-04:00,MyStrategy,f91cecef0dd040648979ea0768941bf5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-28 12:30:00-04:00,MyStrategy,f91cecef0dd040648979ea0768941bf5,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.1199951171875,1.0,0.0
2020-07-28 15:30:00-04:00,MyStrategy,b1267b414b464d9ca474b323c71cd4c3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-28 15:30:00-04:00,MyStrategy,b1267b414b464d9ca474b323c71cd4c3,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.1199951171875,1.0,0.0
2020-07-29 09:30:00-04:00,MyStrategy,06e0db189b1f407f8952a18d98389b63,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-29 09:30:00-04:00,MyStrategy,06e0db189b1f407f8952a18d98389b63,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8999938964844,1.0,0.0
2020-07-29 12:30:00-04:00,MyStrategy,22ad7cb31d91423d9276029c53690406,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-29 12:30:00-04:00,MyStrategy,22ad7cb31d91423d9276029c53690406,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8999938964844,1.0,0.0
2020-07-29 15:30:00-04:00,MyStrategy,b997733cf5ec462ea0aca9ead451bed4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-29 15:30:00-04:00,MyStrategy,b997733cf5ec462ea0aca9ead451bed4,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8999938964844,1.0,0.0
2020-07-30 09:30:00-04:00,MyStrategy,c0e009825c534ef0a4cc3e5887df58e4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-30 09:30:00-04:00,MyStrategy,c0e009825c534ef0a4cc3e5887df58e4,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-07-30 12:30:00-04:00,MyStrategy,c1e59006f56249419dfa3a2eb96e6dd6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-30 12:30:00-04:00,MyStrategy,c1e59006f56249419dfa3a2eb96e6dd6,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-07-30 15:30:00-04:00,MyStrategy,a9d864b126ac45ccaabd70144c597cab,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-30 15:30:00-04:00,MyStrategy,a9d864b126ac45ccaabd70144c597cab,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-07-31 09:30:00-04:00,MyStrategy,6bc14e4725c04482a41e6db8dc07a794,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-31 09:30:00-04:00,MyStrategy,6bc14e4725c04482a41e6db8dc07a794,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-07-31 12:30:00-04:00,MyStrategy,e5464916f2fe457aa76c691431e361d5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-31 12:30:00-04:00,MyStrategy,e5464916f2fe457aa76c691431e361d5,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-07-31 15:30:00-04:00,MyStrategy,3bf36cf8ab5148fcb0b3756ccbe3ad6e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-31 15:30:00-04:00,MyStrategy,3bf36cf8ab5148fcb0b3756ccbe3ad6e,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-08-03 09:30:00-04:00,MyStrategy,35e59395d7c1452e873685eedf7a387e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-03 09:30:00-04:00,MyStrategy,35e59395d7c1452e873685eedf7a387e,SPY,buy,market,fill,1,gtc,0.0,1,stock,327.8599853515625,1.0,0.0
2020-08-03 12:30:00-04:00,MyStrategy,7c155b1b0b914db899854f78a1fbfa07,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-03 12:30:00-04:00,MyStrategy,7c155b1b0b914db899854f78a1fbfa07,SPY,buy,market,fill,1,gtc,0.0,1,stock,327.8599853515625,1.0,0.0
2020-08-03 15:30:00-04:00,MyStrategy,5cdd21b516714514b928932b31475baa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-03 15:30:00-04:00,MyStrategy,5cdd21b516714514b928932b31475baa,SPY,buy,market,fill,1,gtc,0.0,1,stock,327.8599853515625,1.0,0.0
2020-08-04 09:30:00-04:00,MyStrategy,a04821c5d4dc42b7ac0a3c6c87475081,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-04 09:30:00-04:00,MyStrategy,a04821c5d4dc42b7ac0a3c6c87475081,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,1.0,0.0
2020-08-04 12:30:00-04:00,MyStrategy,e6347a50f12547d89ac18d9c6af796c8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-04 12:30:00-04:00,MyStrategy,e6347a50f12547d89ac18d9c6af796c8,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,1.0,0.0
2020-08-04 15:30:00-04:00,MyStrategy,681d7fd761fc4f768fdbf672bbaabc30,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-04 15:30:00-04:00,MyStrategy,681d7fd761fc4f768fdbf672bbaabc30,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,1.0,0.0
2020-08-05 09:30:00-04:00,MyStrategy,08abbe5532084205bf1ea341743dbdd3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MyStrategy,08abbe5532084205bf1ea341743dbdd3,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,1.0,0.0
2020-08-05 12:30:00-04:00,MyStrategy,f6949d5ac14948c19f755632da62ed30,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 12:30:00-04:00,MyStrategy,f6949d5ac14948c19f755632da62ed30,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,1.0,0.0
2020-08-05 15:30:00-04:00,MyStrategy,707f55b18adf4d42a2a902114fcadf1d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 15:30:00-04:00,MyStrategy,707f55b18adf4d42a2a902114fcadf1d,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,1.0,0.0
2020-08-06 09:30:00-04:00,MyStrategy,01493bf732f4405f90558cc14f71f750,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-06 09:30:00-04:00,MyStrategy,01493bf732f4405f90558cc14f71f750,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-06 12:30:00-04:00,MyStrategy,0cd1690025e3445388aa81f7369dcf13,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-06 12:30:00-04:00,MyStrategy,0cd1690025e3445388aa81f7369dcf13,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-06 15:30:00-04:00,MyStrategy,4fb23ff452df4635a39d9f75fcb28c95,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-06 15:30:00-04:00,MyStrategy,4fb23ff452df4635a39d9f75fcb28c95,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-07 09:30:00-04:00,MyStrategy,74ac81c251bf4c8ba5942874eaf9a5ac,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-07 09:30:00-04:00,MyStrategy,74ac81c251bf4c8ba5942874eaf9a5ac,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-07 12:30:00-04:00,MyStrategy,598d64f47f3e42edabc1f8d34fb9de05,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-07 12:30:00-04:00,MyStrategy,598d64f47f3e42edabc1f8d34fb9de05,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-07 15:30:00-04:00,MyStrategy,6f01edf5d7434560ae71711a6dc2bcd2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-07 15:30:00-04:00,MyStrategy,6f01edf5d7434560ae71711a6dc2bcd2,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-10 09:30:00-04:00,MyStrategy,0b739e97ac4e49d1b90f4b5fc9d4c12f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-10 09:30:00-04:00,MyStrategy,0b739e97ac4e49d1b90f4b5fc9d4c12f,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.8500061035156,1.0,0.0
2020-08-10 12:30:00-04:00,MyStrategy,7e52141833eb42dd85faa59f37c0da84,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-10 12:30:00-04:00,MyStrategy,7e52141833eb42dd85faa59f37c0da84,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.8500061035156,1.0,0.0
2020-08-10 15:30:00-04:00,MyStrategy,3a35678a472e46dd857ee2c0ea324e26,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-10 15:30:00-04:00,MyStrategy,3a35678a472e46dd857ee2c0ea324e26,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.8500061035156,1.0,0.0
2020-08-11 09:30:00-04:00,MyStrategy,9552fd331f85442484ee7965d4341dfc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-11 09:30:00-04:00,MyStrategy,9552fd331f85442484ee7965d4341dfc,SPY,buy,market,fill,1,gtc,0.0,1,stock,335.44000244140625,1.0,0.0
2020-08-11 12:30:00-04:00,MyStrategy,e38f901732ac4ad4be8a3ab3831ad489,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-11 12:30:00-04:00,MyStrategy,e38f901732ac4ad4be8a3ab3831ad489,SPY,buy,market,fill,1,gtc,0.0,1,stock,335.44000244140625,1.0,0.0
