2024-04-30 16:40:32,056: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,057: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,057: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $323.02 with status fill[0m
2024-04-30 16:40:32,059: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,060: root: INFO: Current backtesting datetime 2020-01-07 16:00:00-05:00
2024-04-30 16:40:32,060: root: INFO: Current backtesting datetime 2020-01-07 18:30:00-05:00
2024-04-30 16:40:32,061: asyncio: INFO: [MyStrategy] [34mThe market is not currently open, skipping this trading iteration[0m
2024-04-30 16:40:32,062: root: INFO: Current backtesting datetime 2020-01-07 18:29:00-05:00
2024-04-30 16:40:32,063: root: INFO: Current backtesting datetime 2020-01-07 18:29:00-05:00
2024-04-30 16:40:32,063: asyncio: INFO: [MyStrategy] Executing the after_market_closes lifecycle method
2024-04-30 16:40:32,063: root: INFO: Current backtesting datetime 2020-01-08 08:30:00-05:00
2024-04-30 16:40:32,063: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,064: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,064: asyncio: INFO: [MyStrategy] Executing the before_market_opens lifecycle method
2024-04-30 16:40:32,065: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-04-30 16:40:32,065: asyncio: INFO: [MyStrategy] Executing the before_starting_trading lifecycle method
2024-04-30 16:40:32,066: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,066: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,068: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,068: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
2024-04-30 16:40:32,068: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,069: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-30 16:40:32,069: asyncio: INFO: [MyStrategy] [32mOrder was filled: market order of | 1 SPY buy | at price $322.94 with status fill[0m
2024-04-30 16:40:32,071: asyncio: INFO: [MyStrategy] [34mSleeping for 10800 seconds[0m
2024-04-30 16:40:32,071: root: INFO: Current backtesting datetime 2020-01-08 12:30:00-05:00
2024-04-30 16:40:32,072: asyncio: INFO: [MyStrategy] [34mExecuting the on_trading_iteration lifecycle method at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,072: asyncio: INFO: [MyStrategy] [32mNew order was created: market order of | 1 SPY buy | with status new[0m
2024-04-30 16:40:32,074: asyncio: INFO: [MyStrategy] [34mTrading iteration ended at 2024-04-30 16:40:32[0m
2024-04-30 16:40:32,075: asyncio: INFO: [MyStrategy] Getting historical prices for SPY, 1 bars, 
